17:56:44.602 [Component Resolve Thread] INFO  o.g.b.g.s.GCodeExecutionMonitorServiceImpl - Starting org.goko.base.gcodeexecutionmonitor.service.GCodeExecutionMonitorServiceImpl
17:56:45.039 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.039 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.039 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.055 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.055 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.055 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.055 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.055 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.071 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.runtime] InfoServiceEvent REGISTERED
17:56:45.071 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.event] InfoBundleEvent STARTED
17:56:45.071 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.runtime] InfoServiceEvent REGISTERED
17:56:45.071 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoServiceEvent REGISTERED
17:56:45.086 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.runtime] InfoBundleEvent STARTED
17:56:45.086 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.shell] InfoServiceEvent REGISTERED
17:56:45.086 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.shell] InfoServiceEvent REGISTERED
17:56:45.086 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.shell] InfoServiceEvent REGISTERED
17:56:45.086 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.shell] InfoServiceEvent REGISTERED
17:56:45.102 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.shell] InfoServiceEvent REGISTERED
17:56:45.102 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.shell] InfoServiceEvent REGISTERED
17:56:45.102 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.shell] InfoBundleEvent STARTED
17:56:45.102 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.command] InfoServiceEvent REGISTERED
17:56:45.102 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.command] InfoServiceEvent REGISTERED
17:56:45.117 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.command] InfoServiceEvent REGISTERED
17:56:45.117 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.apache.felix.gogo.command] InfoBundleEvent STARTED
